Zipcode,City,State,TaxReturnsFiled,EstimatedPopulation,TotalWages,County
83524,CULDESAC,ID,453,813,12286225,Nez Perce
83530,GRANGEVILLE,ID,2408,4346,66443361,Idaho
83535,JULIAETTA,ID,488,877,15116442,Latah
83536,KAMIAH,ID,1530,2821,34876114,Idaho
83537,KENDRICK,ID,515,917,13685917,Latah
83539,KOOSKIA,ID,802,1456,14993467,Idaho
83540,LAPWAI,ID,887,1587,24488417,Nez Perce
83541,LENORE,ID,414,752,9734937,Clearwater
83543,NEZPERCE,ID,320,577,7154392,Lewis
83544,OROFINO,ID,2466,4411,66820078,Clearwater
83546,PIERCE,ID,252,468,6939426,Clearwater
83549,RIGGINS,ID,416,682,5806612,Idaho
83552,STITES,ID,396,722,7505363,Idaho
83553,WEIPPE,ID,400,742,7928423,Clearwater
83554,WHITE BIRD,ID,268,480,3999257,Idaho
83604,BRUNEAU,ID,284,557,5129737,Owyhee
83605,CALDWELL,ID,11729,22255,314560607,Canyon
83606,CALDWELL,ID,571,1001,13642380,Canyon
83607,CALDWELL,ID,9965,19697,320376221,Canyon
83610,CAMBRIDGE,ID,416,780,8294912,Washington
83611,CASCADE,ID,1047,1919,24539568,Valley
83612,COUNCIL,ID,817,1488,17249663,Adams
83615,DONNELLY,ID,588,1101,13139064,Valley
83616,EAGLE,ID,9779,19058,563388779,Ada
83617,EMMETT,ID,6389,12006,176513991,Gem
83619,FRUITLAND,ID,2993,5762,98944337,Payette
83622,GARDEN VALLEY,ID,777,1383,21260998,Boise
83623,GLENNS FERRY,ID,676,1237,15409682,Elmore
83624,GRAND VIEW,ID,457,886,10837655,Owyhee
83626,GREENLEAF,ID,532,1057,17001476,Canyon
83627,HAMMETT,ID,279,522,7420626,Elmore
83628,HOMEDALE,ID,1741,3392,46493540,Owyhee
83629,HORSESHOE BEND,ID,711,1338,23659358,Boise
83631,IDAHO CITY,ID,553,1010,16047218,Boise
83634,KUNA,ID,7360,14859,285270177,Ada
83638,MCCALL,ID,2944,5138,88993672,Valley
83639,MARSING,ID,1244,2455,32658633,Owyhee
83641,MELBA,ID,1325,2669,40241558,Canyon
83642,MERIDIAN,ID,15447,29511,660036404,Ada
83644,MIDDLETON,ID,3695,7321,136364541,Canyon
83645,MIDVALE,ID,254,485,5601055,Washington
83646,MERIDIAN,ID,17380,34900,777945890,Ada
83647,MOUNTAIN HOME,ID,8784,16417,264569406,Elmore
83648,MOUNTAIN HOME A F B,ID,1366,2558,36650182,Elmore
83651,NAMPA,ID,10819,20252,289638777,Canyon
83653,NAMPA,ID,798,1425,22482426,Canyon
83654,NEW MEADOWS,ID,695,1226,15770108,Adams
83655,NEW PLYMOUTH,ID,1778,3448,51204695,Payette
83656,NOTUS,ID,282,575,7787597,Canyon
83660,PARMA,ID,2301,4460,66594917,Canyon
83661,PAYETTE,ID,4029,7524,105656893,Payette
83669,STAR,ID,2973,6028,134542418,Ada
83672,WEISER,ID,3303,6216,84034760,Washington
83676,WILDER,ID,1705,3316,48010045,Canyon
83680,MERIDIAN,ID,401,705,12201601,Ada
83686,NAMPA,ID,17599,34372,598448267,Canyon
83687,NAMPA,ID,10786,21027,355726741,Canyon
83701,BOISE,ID,482,753,18339663,Ada
83702,BOISE,ID,10516,16631,494886330,Ada
83703,BOISE,ID,8029,13203,298316851,Ada
83704,BOISE,ID,17477,29687,555867874,Ada
83705,BOISE,ID,12745,20030,356269834,Ada
83706,BOISE,ID,14079,22175,549804560,Ada
83707,BOISE,ID,988,1434,34954004,Ada
83709,BOISE,ID,21729,40418,896649560,Ada
83711,BOISE,ID,388,600,11982431,Ada
83712,BOISE,ID,3977,6689,216316881,Ada
83713,BOISE,ID,11996,22198,497367388,Ada
83714,GARDEN CITY,ID,9341,16431,368380926,Ada
83716,BOISE,ID,6251,11898,355451204,Ada
83719,BOISE,ID,426,734,15115555,Ada
83801,ATHOL,ID,2489,4652,74156163,Kootenai
83803,BAYVIEW,ID,382,661,8555168,Kootenai
83804,BLANCHARD,ID,508,929,10971232,Bonner
83805,BONNERS FERRY,ID,3302,6090,81841574,Boundary
83810,CATALDO,ID,545,987,15896459,Kootenai
83811,CLARK FORK,ID,587,1065,11930476,Bonner
83813,COCOLALLA,ID,521,961,14882766,Bonner
83814,COEUR D ALENE,ID,10311,16915,316216519,Kootenai
83815,COEUR D ALENE,ID,13425,23869,431664240,Kootenai
83816,COEUR D ALENE,ID,1126,1785,35625799,Kootenai
83822,OLDTOWN,ID,596,1125,15079648,Bonner
83823,DEARY,ID,606,1109,18228215,Latah
83830,FERNWOOD,ID,280,526,6637168,Benewah
83832,GENESEE,ID,688,1314,25534920,Latah
83833,HARRISON,ID,624,1101,16462261,Kootenai
83835,HAYDEN,ID,9900,17972,321273317,Kootenai
83836,HOPE,ID,516,905,10513217,Bonner
83837,KELLOGG,ID,1275,2180,33160954,Shoshone
83839,KINGSTON,ID,550,1005,16892199,Shoshone
83840,KOOTENAI,ID,300,537,7759110,Bonner
83843,MOSCOW,ID,10345,17155,324104395,Latah
83845,MOYIE SPRINGS,ID,538,1000,12795128,Boundary
83846,MULLAN,ID,350,606,10190544,Shoshone
83847,NAPLES,ID,608,1120,14501619,Boundary
83849,OSBURN,ID,840,1522,27406514,Shoshone
83850,PINEHURST,ID,1003,1809,30864431,Shoshone
83851,PLUMMER,ID,773,1336,19003362,Benewah
83852,PONDERAY,ID,745,1291,18538383,Bonner
83854,POST FALLS,ID,15296,28064,502051693,Kootenai
83855,POTLATCH,ID,940,1716,26755086,Latah
83856,PRIEST RIVER,ID,2548,4642,63683089,Bonner
83857,PRINCETON,ID,331,615,10084615,Latah
83858,RATHDRUM,ID,5802,10870,188272191,Kootenai
83860,SAGLE,ID,2736,4981,82764678,Bonner
83861,SAINT MARIES,ID,2725,4934,79942138,Benewah
83864,SANDPOINT,ID,7614,13303,226815077,Bonner
83867,SILVERTON,ID,280,477,8582674,Shoshone
83868,SMELTERVILLE,ID,373,653,9146690,Shoshone
83869,SPIRIT LAKE,ID,1739,3295,50078153,Kootenai
83871,TROY,ID,919,1709,32718591,Latah
83872,VIOLA,ID,289,575,12894436,Latah
83873,WALLACE,ID,688,1157,18963481,Shoshone
83876,WORLEY,ID,646,1148,17060890,Kootenai
83877,POST FALLS,ID,1304,2191,37312751,Kootenai
84001,ALTAMONT,UT,393,787,18372143,Duchesne
84003,AMERICAN FORK,UT,15466,31217,700749448,Utah
84004,ALPINE,UT,3682,7291,261269262,Utah
84005,EAGLE MOUNTAIN,UT,5744,13404,266971160,Utah
84006,BINGHAM CANYON,UT,356,662,14303401,Salt Lake
84007,BLUEBELL,UT,256,534,11471434,Duchesne
84010,BOUNTIFUL,UT,19293,35442,817134544,Davis
84011,BOUNTIFUL,UT,441,746,14631744,Davis
84013,CEDAR VALLEY,UT,396,791,15522258,Utah
84014,CENTERVILLE,UT,7091,13142,323164760,Davis
84015,CLEARFIELD,UT,24164,47051,920744132,Davis
84017,COALVILLE,UT,1493,2897,64680561,Summit
84020,DRAPER,UT,14848,29089,906574100,Salt Lake
84021,DUCHESNE,UT,1193,2345,44556260,Duchesne
84022,DUGWAY,UT,342,665,17660252,Tooele
84025,FARMINGTON,UT,6845,13580,366397060,Davis
84026,FORT DUCHESNE,UT,813,1533,24216004,Uintah
84028,GARDEN CITY,UT,274,541,7206716,Rich
84029,GRANTSVILLE,UT,3657,7277,158627560,Tooele
84032,HEBER CITY,UT,6696,13213,266389121,Wasatch
84033,HENEFER,UT,397,786,16963707,Summit
84035,JENSEN,UT,380,718,18463710,Uintah
84036,KAMAS,UT,2434,4649,99551857,Summit
84037,KAYSVILLE,UT,13005,26068,665605305,Davis
84039,LAPOINT,UT,391,772,17768323,Uintah
84040,LAYTON,UT,9937,19063,502331685,Davis
84041,LAYTON,UT,17927,34435,686892740,Davis
84042,LINDON,UT,3752,7404,160858544,Utah
84043,LEHI,UT,16368,34837,805922225,Utah
84044,MAGNA,UT,10910,20906,384775817,Salt Lake
84045,SARATOGA SPRINGS,UT,4527,10503,231971044,Utah
84046,MANILA,UT,267,508,8482066,Daggett
84047,MIDVALE,UT,14558,24947,450638336,Salt Lake
84049,MIDWAY,UT,1740,3291,72456608,Wasatch
84050,MORGAN,UT,3745,7401,174449515,Morgan
84052,MYTON,UT,551,1024,20845139,Duchesne
84053,NEOLA,UT,310,638,14758583,Duchesne
84054,NORTH SALT LAKE,UT,6555,12482,336772173,Davis
84055,OAKLEY,UT,646,1227,29410041,Summit
84056,HILL AFB,UT,1535,3122,45609558,Davis
84057,OREM,UT,14504,27897,478199575,Utah
84058,OREM,UT,11867,21588,371785973,Utah
84059,OREM,UT,410,723,12600675,Utah
84060,PARK CITY,UT,4544,7337,228073157,Summit
84062,PLEASANT GROVE,UT,14916,30358,644577293,Utah
84064,RANDOLPH,UT,308,604,9860545,Rich
84065,RIVERTON,UT,14684,28981,711306702,Salt Lake
84066,ROOSEVELT,UT,4449,8673,199591102,Duchesne
84067,ROY,UT,16255,30456,587086595,Weber
84068,PARK CITY,UT,1917,3053,97079943,Summit
84070,SANDY,UT,11000,19331,402566577,Salt Lake
84071,STOCKTON,UT,438,863,21096487,Tooele
84074,TOOELE,UT,16670,33037,718533775,Tooele
84075,SYRACUSE,UT,8445,18186,435020919,Davis
84078,VERNAL,UT,9973,19357,487580994,Uintah
84081,WEST JORDAN,UT,9603,20763,459496300,Salt Lake
84082,WALLSBURG,UT,295,573,9823365,Wasatch
84083,WENDOVER,UT,669,1265,16789224,Tooele
84084,WEST JORDAN,UT,19232,35582,772933012,Salt Lake
84087,WOODS CROSS,UT,5764,11264,257354023,Davis
84088,WEST JORDAN,UT,16967,32736,710728682,Salt Lake
84089,CLEARFIELD,UT,330,560,11925701,Davis
84090,SANDY,UT,339,595,18651275,Salt Lake
84091,SANDY,UT,503,843,15638472,Salt Lake
84092,SANDY,UT,13257,24913,835686462,Salt Lake
84093,SANDY,UT,10916,20126,598291474,Salt Lake
84094,SANDY,UT,12141,22288,518858030,Salt Lake
84095,SOUTH JORDAN,UT,20101,39612,1068396189,Salt Lake
84096,HERRIMAN,UT,10170,22274,563288987,Salt Lake
84097,OREM,UT,9305,17366,373006783,Utah
84098,PARK CITY,UT,7997,14558,590393875,Summit
84101,SALT LAKE CITY,UT,2182,3015,85438391,Salt Lake
84102,SALT LAKE CITY,UT,8411,11317,262653445,Salt Lake
84103,SALT LAKE CITY,UT,10539,16096,574254467,Salt Lake
84104,SALT LAKE CITY,UT,9729,18478,252812794,Salt Lake
84105,SALT LAKE CITY,UT,10732,17035,498499734,Salt Lake
84106,SALT LAKE CITY,UT,15503,25105,574637486,Salt Lake
84107,SALT LAKE CITY,UT,14631,24075,488226094,Salt Lake
84108,SALT LAKE CITY,UT,9394,16475,576148627,Salt Lake
84109,SALT LAKE CITY,UT,11371,19819,547196167,Salt Lake
84110,SALT LAKE CITY,UT,709,1023,22241202,Salt Lake
84111,SALT LAKE CITY,UT,4532,6605,129177424,Salt Lake
84112,SALT LAKE CITY,UT,475,565,5954911,Salt Lake
84115,SALT LAKE CITY,UT,11089,18218,298227265,Salt Lake
84116,SALT LAKE CITY,UT,14380,26849,413015484,Salt Lake
84117,SALT LAKE CITY,UT,11809,19613,521975708,Salt Lake
84118,SALT LAKE CITY,UT,29148,55272,1014918329,Salt Lake
84119,SALT LAKE CITY,UT,21984,39848,645271277,Salt Lake
84120,SALT LAKE CITY,UT,20791,39538,683093803,Salt Lake
84121,SALT LAKE CITY,UT,19793,34252,953955157,Salt Lake
84123,SALT LAKE CITY,UT,16970,29345,599229545,Salt Lake
84124,SALT LAKE CITY,UT,10186,17562,494061282,Salt Lake
84127,SALT LAKE CITY,UT,349,549,14208946,Salt Lake
84128,SALT LAKE CITY,UT,11510,22771,437082299,Salt Lake
84152,SALT LAKE CITY,UT,833,1166,27055181,Salt Lake
84157,SALT LAKE CITY,UT,588,938,20472974,Salt Lake
84158,SALT LAKE CITY,UT,389,593,22389770,Salt Lake
84165,SALT LAKE CITY,UT,414,679,12325415,Salt Lake
84170,SALT LAKE CITY,UT,748,1303,21815083,Salt Lake
84171,SALT LAKE CITY,UT,534,847,23079235,Salt Lake
84301,BEAR RIVER CITY,UT,396,779,13937305,Box Elder
84302,BRIGHAM CITY,UT,9882,18927,356601696,Box Elder
84305,CLARKSTON,UT,304,611,10285118,Cache
84307,CORINNE,UT,573,1142,18571352,Box Elder
84310,EDEN,UT,1697,3291,89176389,Weber
84311,FIELDING,UT,312,624,10234117,Box Elder
84312,GARLAND,UT,1508,2960,52057666,Box Elder
84314,HONEYVILLE,UT,435,846,15138718,Box Elder
84315,HOOPER,UT,2989,5926,136607626,Weber
84317,HUNTSVILLE,UT,1007,1857,46798404,Weber
84318,HYDE PARK,UT,1565,3090,65707068,Cache
84319,HYRUM,UT,2957,6063,102688162,Cache
84320,LEWISTON,UT,865,1737,28187324,Cache
84321,LOGAN,UT,15171,28147,481139010,Cache
84323,LOGAN,UT,467,806,13761685,Cache
84324,MANTUA,UT,334,608,13183270,Box Elder
84325,MENDON,UT,757,1532,31503259,Cache
84326,MILLVILLE,UT,771,1570,30340764,Cache
84327,NEWTON,UT,359,723,12387011,Cache
84328,PARADISE,UT,673,1339,26883045,Cache
84332,PROVIDENCE,UT,2834,5592,115344890,Cache
84333,RICHMOND,UT,1056,2128,36045572,Cache
84335,SMITHFIELD,UT,4340,8714,159330154,Cache
84337,TREMONTON,UT,4333,8749,161728787,Box Elder
84339,WELLSVILLE,UT,1865,3781,79382401,Cache
84340,WILLARD,UT,1392,2755,57441034,Box Elder
84341,LOGAN,UT,7668,14269,264368076,Cache
84401,OGDEN,UT,13512,24720,440853883,Weber
84402,OGDEN,UT,348,571,7832354,Weber
84403,OGDEN,UT,15409,27668,590373056,Weber
84404,OGDEN,UT,23420,43129,796023639,Weber
84405,OGDEN,UT,13043,23956,487279615,Weber
84409,OGDEN,UT,287,463,8729864,Weber
84412,OGDEN,UT,449,768,14863340,Weber
84414,OGDEN,UT,11433,21986,509315593,Weber
84501,PRICE,UT,5471,10223,205104902,Carbon
84511,BLANDING,UT,1476,2906,48325188,San Juan
84513,CASTLE DALE,UT,639,1281,24539679,Emery
84518,CLEVELAND,UT,320,655,12929479,Emery
84520,EAST CARBON,UT,489,885,12778520,Carbon
84523,FERRON,UT,680,1366,26157159,Emery
84525,GREEN RIVER,UT,479,890,11389990,Emery
84526,HELPER,UT,1715,3159,62158018,Carbon
84528,HUNTINGTON,UT,1064,2133,40357983,Emery
84532,MOAB,UT,4548,7719,130200150,Grand
84534,MONTEZUMA CREEK,UT,385,711,12790009,San Juan
84535,MONTICELLO,UT,986,1880,28214910,San Juan
84536,MONUMENT VALLEY,UT,289,562,6648831,San Juan
84537,ORANGEVILLE,UT,537,1108,25866959,Emery
84542,WELLINGTON,UT,748,1455,26469277,Carbon
84601,PROVO,UT,11603,22642,343200226,Utah
84603,PROVO,UT,375,651,11986293,Utah
84604,PROVO,UT,14854,25456,488551744,Utah
84606,PROVO,UT,10268,16611,236008257,Utah
84620,AURORA,UT,465,914,17916164,Sevier
84622,CENTERFIELD,UT,514,1032,15810366,Sanpete
84624,DELTA,UT,2132,4311,72698941,Millard
84627,EPHRAIM,UT,1511,3049,45562063,Sanpete
84628,EUREKA,UT,309,604,10874974,Juab
84629,FAIRVIEW,UT,955,1912,31363993,Sanpete
84631,FILLMORE,UT,1164,2287,34256324,Millard
84632,FOUNTAIN GREEN,UT,416,838,12915732,Sanpete
84633,GOSHEN,UT,360,742,12439989,Utah
84634,GUNNISON,UT,849,1596,26801286,Sanpete
84635,HINCKLEY,UT,333,638,8971412,Millard
84639,LEVAN,UT,386,774,12432577,Juab
84642,MANTI,UT,1240,2456,35343037,Sanpete
84645,MONA,UT,843,1716,29281246,Juab
84646,MORONI,UT,662,1365,18278174,Sanpete
84647,MOUNT PLEASANT,UT,1363,2718,39801871,Sanpete
84648,NEPHI,UT,2203,4378,80141755,Juab
84649,OAK CITY,UT,304,588,11154933,Millard
84651,PAYSON,UT,8458,17332,315168222,Utah
84652,REDMOND,UT,354,714,12047147,Sevier
84653,SALEM,UT,3043,6136,128371103,Utah
84654,SALINA,UT,1045,2053,35301585,Sevier
84655,SANTAQUIN,UT,3378,7277,131412207,Utah
84660,SPANISH FORK,UT,12945,26963,517964832,Utah
84662,SPRING CITY,UT,512,1024,14581276,Sanpete
84663,SPRINGVILLE,UT,10892,22010,417211220,Utah
84664,MAPLETON,UT,2944,5877,131893336,Utah
84701,RICHFIELD,UT,3260,6237,101485166,Sevier
84711,ANNABELLA,UT,310,660,11766843,Sevier
84713,BEAVER,UT,1564,2983,43432717,Beaver
84720,CEDAR CITY,UT,8385,15570,245193985,Iron
84721,CEDAR CITY,UT,5785,11771,178190815,Iron
84724,ELSINORE,UT,475,894,11142682,Sevier
84725,ENTERPRISE,UT,641,1386,21537919,Washington
84726,ESCALANTE,UT,394,727,11151462,Garfield
84737,HURRICANE,UT,5305,10249,147105517,Washington
84738,IVINS,UT,2668,5083,84114584,Washington
84741,KANAB,UT,2276,4079,61907229,Kane
84745,LA VERKIN,UT,1551,3057,46113873,Washington
84746,LEEDS,UT,440,850,12885657,Washington
84747,LOA,UT,386,764,12319793,Wayne
84751,MILFORD,UT,668,1354,23695726,Beaver
84752,MINERSVILLE,UT,336,685,10400663,Beaver
84754,MONROE,UT,1368,2726,40606473,Sevier
84757,NEW HARMONY,UT,452,848,12485503,Washington
84759,PANGUITCH,UT,829,1556,21690079,Garfield
84761,PAROWAN,UT,1296,2492,33783746,Iron
84765,SANTA CLARA,UT,2465,4898,85479446,Washington
84767,SPRINGDALE,UT,407,612,10288427,Washington
84770,SAINT GEORGE,UT,15062,28268,409039153,Washington
84771,SAINT GEORGE,UT,668,1192,17443960,Washington
84774,TOQUERVILLE,UT,537,1053,16028044,Washington
84780,WASHINGTON,UT,6859,13546,222200165,Washington
84782,VEYO,UT,313,584,8745723,Washington
84783,DAMMERON VALLEY,UT,330,644,10937901,Washington
84784,HILDALE,UT,633,1407,11624998,Washington
84790,SAINT GEORGE,UT,13743,26068,414001640,Washington
84791,SAINT GEORGE,UT,450,799,12773950,Washington
85001,PHOENIX,AZ,319,459,11856452,Maricopa
85003,PHOENIX,AZ,3178,4814,149827797,Maricopa
85004,PHOENIX,AZ,2034,2892,93573719,Maricopa
85005,PHOENIX,AZ,443,800,12334424,Maricopa
85006,PHOENIX,AZ,8660,15463,231696954,Maricopa
85007,PHOENIX,AZ,4675,7993,154328707,Maricopa
85008,PHOENIX,AZ,20021,35650,546914938,Maricopa
85009,PHOENIX,AZ,14443,28868,334345465,Maricopa
85011,PHOENIX,AZ,442,604,15253719,Maricopa
85012,PHOENIX,AZ,3391,5072,167555101,Maricopa
85013,PHOENIX,AZ,8981,13679,371560947,Maricopa
85014,PHOENIX,AZ,11184,17060,395497545,Maricopa
85015,PHOENIX,AZ,15384,27408,406520963,Maricopa
85016,PHOENIX,AZ,15674,24352,716007232,Maricopa
85017,PHOENIX,AZ,12251,23596,291429401,Maricopa
85018,PHOENIX,AZ,17235,27860,970947738,Maricopa
85019,PHOENIX,AZ,9245,17750,234429250,Maricopa
85020,PHOENIX,AZ,15244,23961,637384178,Maricopa
85021,PHOENIX,AZ,14858,25348,555588027,Maricopa
85022,PHOENIX,AZ,21617,34997,910732541,Maricopa
85023,PHOENIX,AZ,14043,24296,584672025,Maricopa
85024,PHOENIX,AZ,10901,18426,537917625,Maricopa
85027,PHOENIX,AZ,16597,27772,634745310,Maricopa
85028,PHOENIX,AZ,10125,17187,585159358,Maricopa
85029,PHOENIX,AZ,17887,30711,582499405,Maricopa
85031,PHOENIX,AZ,9848,19654,238557937,Maricopa
85032,PHOENIX,AZ,29321,49539,1093333604,Maricopa
85033,PHOENIX,AZ,17599,35334,452252490,Maricopa
85034,PHOENIX,AZ,2033,3698,58015387,Maricopa
85035,PHOENIX,AZ,15060,30272,380154764,Maricopa
85036,PHOENIX,AZ,273,476,8672350,Maricopa
85037,PHOENIX,AZ,16110,30898,525204717,Maricopa
85040,PHOENIX,AZ,10335,19518,281466692,Maricopa
85041,PHOENIX,AZ,20448,38762,675794485,Maricopa
85042,PHOENIX,AZ,15651,28006,562809602,Maricopa
85043,PHOENIX,AZ,10600,20852,357925266,Maricopa
85044,PHOENIX,AZ,18993,31181,1003471705,Maricopa
85045,PHOENIX,AZ,3078,6165,260988754,Maricopa
85046,PHOENIX,AZ,435,668,14677457,Maricopa
85048,PHOENIX,AZ,15195,27952,1099981445,Maricopa
85050,PHOENIX,AZ,11964,20980,706204428,Maricopa
85051,PHOENIX,AZ,16547,29114,464928453,Maricopa
85053,PHOENIX,AZ,12581,21328,443952341,Maricopa
85054,PHOENIX,AZ,2218,3389,140957869,Maricopa
85060,PHOENIX,AZ,576,855,18046779,Maricopa
85063,PHOENIX,AZ,772,1388,21267524,Maricopa
85064,PHOENIX,AZ,960,1379,44828230,Maricopa
85066,PHOENIX,AZ,758,1290,22363317,Maricopa
85067,PHOENIX,AZ,526,754,19054874,Maricopa
85068,PHOENIX,AZ,580,865,19692997,Maricopa
85069,PHOENIX,AZ,936,1458,31470710,Maricopa
85071,PHOENIX,AZ,495,784,16667928,Maricopa
85076,PHOENIX,AZ,507,795,21303740,Maricopa
85078,PHOENIX,AZ,389,628,14405034,Maricopa
85079,PHOENIX,AZ,412,672,9961775,Maricopa
85080,PHOENIX,AZ,1015,1623,38809911,Maricopa
85082,PHOENIX,AZ,704,1057,30704183,Maricopa
85083,PHOENIX,AZ,6259,12433,444200414,Maricopa
85085,PHOENIX,AZ,7672,14158,453667228,Maricopa
85086,PHOENIX,AZ,14825,29056,850418427,Maricopa
85087,NEW RIVER,AZ,3075,5792,150100402,Maricopa
85118,GOLD CANYON,AZ,449,815,18029788,Pinal
85119,APACHE JUNCTION,AZ,689,1207,20656687,Pinal
85120,APACHE JUNCTION,AZ,854,1439,19478948,Pinal
85122,CASA GRANDE,AZ,1515,2773,46873066,Pinal
85128,COOLIDGE,AZ,381,712,12093897,Pinal
85132,FLORENCE,AZ,575,1082,19629939,Pinal
85138,MARICOPA,AZ,1423,2649,59925416,Pinal
85139,MARICOPA,AZ,700,1309,28272867,Pinal
85140,SAN TAN VALLEY,AZ,1087,2120,42953440,Pinal
85142,QUEEN CREEK,AZ,1887,3802,84968264,Maricopa
85143,SAN TAN VALLEY,AZ,1372,2579,47989628,Pinal
85201,MESA,AZ,18072,30719,516996911,Maricopa
85202,MESA,AZ,16845,27400,576874768,Maricopa
85203,MESA,AZ,13880,25043,496962729,Maricopa
85204,MESA,AZ,23251,42421,728526805,Maricopa
85205,MESA,AZ,16897,28740,629619404,Maricopa
85206,MESA,AZ,14960,24538,441325496,Maricopa
85207,MESA,AZ,17775,32936,909601944,Maricopa
85208,MESA,AZ,13814,24285,424737152,Maricopa
85209,MESA,AZ,14962,26883,563792730,Maricopa
85210,MESA,AZ,14374,25446,471000465,Maricopa
85211,MESA,AZ,999,1602,32048108,Maricopa
85212,MESA,AZ,9096,18236,455629193,Maricopa
85213,MESA,AZ,12748,23194,579970455,Maricopa
85214,MESA,AZ,481,806,16020989,Maricopa
85215,MESA,AZ,7253,12633,315748880,Maricopa
85216,MESA,AZ,685,1084,22117277,Maricopa
85224,CHANDLER,AZ,21083,34850,958824339,Maricopa
85225,CHANDLER,AZ,28596,50692,1162951792,Maricopa
85226,CHANDLER,AZ,17719,30752,985791419,Maricopa
85233,GILBERT,AZ,16916,30501,866509190,Maricopa
85234,GILBERT,AZ,20113,38062,1058630129,Maricopa
85236,HIGLEY,AZ,760,1406,33847015,Maricopa
85244,CHANDLER,AZ,964,1637,30759734,Maricopa
85246,CHANDLER,AZ,630,1016,26596817,Maricopa
85248,CHANDLER,AZ,15715,27354,706384055,Maricopa
85249,CHANDLER,AZ,14899,30246,1041948032,Maricopa
85250,SCOTTSDALE,AZ,8950,13190,361381619,Maricopa
85251,SCOTTSDALE,AZ,17633,25419,693594120,Maricopa
85252,SCOTTSDALE,AZ,830,1174,28228673,Maricopa
85253,PARADISE VALLEY,AZ,8288,14478,1114080363,Maricopa
85254,SCOTTSDALE,AZ,22610,39463,1371294598,Maricopa
85255,SCOTTSDALE,AZ,17889,32485,1720924709,Maricopa
85256,SCOTTSDALE,AZ,1985,3237,34692710,Maricopa
85257,SCOTTSDALE,AZ,13265,20217,444211398,Maricopa
85258,SCOTTSDALE,AZ,12659,19998,664493554,Maricopa
85259,SCOTTSDALE,AZ,10552,18820,944952617,Maricopa
85260,SCOTTSDALE,AZ,18493,29865,1084111228,Maricopa
85261,SCOTTSDALE,AZ,740,1077,36775608,Maricopa
85262,SCOTTSDALE,AZ,5230,9741,634390727,Maricopa
85263,RIO VERDE,AZ,832,1452,23745153,Maricopa
85264,FORT MCDOWELL,AZ,545,925,11867996,Maricopa
85266,SCOTTSDALE,AZ,4135,7745,364454020,Maricopa
85267,SCOTTSDALE,AZ,772,1200,40452181,Maricopa
85268,FOUNTAIN HILLS,AZ,10749,18597,563796505,Maricopa
85269,FOUNTAIN HILLS,AZ,895,1405,30350513,Maricopa
85271,SCOTTSDALE,AZ,459,720,14447296,Maricopa
85274,MESA,AZ,534,854,16666510,Maricopa
85275,MESA,AZ,512,864,17542150,Maricopa
85277,MESA,AZ,533,915,24230504,Maricopa
85280,TEMPE,AZ,499,698,19644856,Maricopa
85281,TEMPE,AZ,19691,27888,545019462,Maricopa
85282,TEMPE,AZ,23011,34790,746313555,Maricopa
85283,TEMPE,AZ,20702,33298,803237686,Maricopa
85284,TEMPE,AZ,9114,16526,676732832,Maricopa
85285,TEMPE,AZ,1098,1598,42013288,Maricopa
85286,CHANDLER,AZ,13019,25373,871605475,Maricopa
85295,GILBERT,AZ,13012,25179,769395353,Maricopa
85296,GILBERT,AZ,15771,29919,870124092,Maricopa
85297,GILBERT,AZ,9668,19933,577927421,Maricopa
85298,GILBERT,AZ,6820,13876,436276795,Maricopa
85299,GILBERT,AZ,836,1427,36419575,Maricopa
85301,GLENDALE,AZ,21298,40197,523555744,Maricopa
85302,GLENDALE,AZ,15451,26533,504502805,Maricopa
85303,GLENDALE,AZ,11091,21416,364206663,Maricopa
85304,GLENDALE,AZ,11869,21080,485149022,Maricopa
85305,GLENDALE,AZ,4490,8030,190428064,Maricopa
85306,GLENDALE,AZ,10760,18367,396696014,Maricopa
85307,GLENDALE,AZ,3467,6667,127365540,Maricopa
85308,GLENDALE,AZ,29217,51636,1410661734,Maricopa
85309,GLENDALE LUKE AFB,AZ,525,575,9199325,Maricopa
85310,GLENDALE,AZ,8932,16787,530820105,Maricopa
85311,GLENDALE,AZ,584,1000,17148352,Maricopa
85312,GLENDALE,AZ,676,1128,23808900,Maricopa
85318,GLENDALE,AZ,714,1222,35117039,Maricopa
85320,AGUILA,AZ,458,932,9772851,Maricopa
85321,AJO,AZ,1381,2352,33708311,Pima
